model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day,model_key_clean,fuel_clean,paint_color_clean
SEAT,50003,140,diesel,black,suv,True,True,False,True,True,False,True,192,SEAT,diesel,black
BMW,36420,140,diesel,grey,suv,False,True,False,True,False,True,True,167,BMW,diesel,grey
BMW,78087,105,diesel,black,suv,False,True,False,False,False,False,True,147,BMW,diesel,black
Mitsubishi,18439,233,petrol,black,suv,False,True,False,False,False,False,True,208,Mitsubishi,petrol,black
Mitsubishi,152584,160,diesel,blue,suv,True,True,True,True,True,False,True,184,Mitsubishi,diesel,blue
SEAT,41099,230,diesel,red,suv,False,False,False,False,False,False,False,195,SEAT,diesel,red
Nissan,126681,105,diesel,grey,suv,False,True,False,False,False,False,True,112,Nissan,diesel,grey
Mitsubishi,706,155,diesel,black,suv,True,True,False,True,True,True,True,204,Mitsubishi,diesel,black
BMW,164621,110,diesel,white,suv,True,True,False,False,True,False,True,135,BMW,diesel,white
Nissan,135373,105,diesel,black,suv,False,False,False,False,False,False,True,104,Nissan,diesel,black
BMW,182828,120,diesel,grey,suv,True,True,False,True,True,False,True,125,BMW,diesel,grey
Nissan,140752,105,diesel,black,suv,False,False,False,False,False,False,False,28,Nissan,diesel,black
BMW,180007,110,diesel,brown,suv,True,True,False,True,False,False,True,84,BMW,diesel,brown
Nissan,122922,120,diesel,grey,suv,False,True,False,False,False,False,True,112,Nissan,diesel,grey
BMW,49808,140,diesel,white,suv,True,True,True,True,True,True,True,193,BMW,diesel,white
SEAT,174496,190,diesel,black,suv,True,True,False,True,True,False,True,176,SEAT,diesel,black
Mitsubishi,135595,225,diesel,black,suv,True,True,False,True,True,False,True,141,Mitsubishi,diesel,black
Nissan,140710,100,diesel,black,suv,False,False,False,False,False,True,True,102,Nissan,diesel,black
Nissan,75800,120,diesel,brown,suv,False,True,True,False,False,False,True,107,Nissan,diesel,brown
Mitsubishi,231522,173,diesel,grey,suv,True,True,False,True,True,False,True,117,Mitsubishi,diesel,grey
BMW,175174,140,diesel,grey,suv,True,True,False,True,True,True,True,160,BMW,diesel,grey
BMW,211183,135,diesel,brown,suv,False,True,False,False,True,False,True,135,BMW,diesel,brown
Nissan,139839,85,diesel,black,suv,False,False,False,False,True,True,True,109,Nissan,diesel,black
Nissan,136333,105,diesel,black,suv,False,True,False,True,True,False,True,113,Nissan,diesel,black
BMW,68202,120,diesel,grey,suv,False,False,True,True,False,False,True,127,BMW,diesel,grey
Mitsubishi,169545,155,diesel,grey,suv,True,True,True,True,True,False,True,178,Mitsubishi,diesel,grey
Mitsubishi,114553,180,diesel,brown,suv,True,True,False,True,True,False,True,160,Mitsubishi,diesel,brown
Nissan,170838,135,diesel,silver,suv,True,True,False,False,True,False,True,114,Nissan,diesel,silver
Mitsubishi,69324,190,diesel,black,suv,True,True,True,True,True,False,True,194,Mitsubishi,diesel,black
BMW,152889,140,diesel,white,suv,False,False,False,False,False,False,False,151,BMW,diesel,white
Mitsubishi,40388,160,diesel,black,suv,True,True,False,True,True,True,True,210,Mitsubishi,diesel,black
Nissan,160479,105,diesel,black,suv,False,True,True,False,False,False,True,106,Nissan,diesel,black
Nissan,203030,120,diesel,black,suv,True,True,False,False,False,False,True,108,Nissan,diesel,black
Nissan,180263,135,diesel,white,suv,True,True,True,True,True,True,True,140,Nissan,diesel,white
BMW,170671,100,diesel,brown,suv,True,True,True,False,True,True,True,123,BMW,diesel,brown
BMW,193693,100,diesel,black,suv,False,True,False,False,False,False,True,104,BMW,diesel,black
BMW,139427,140,diesel,white,suv,True,True,True,True,True,False,True,145,BMW,diesel,white
BMW,137942,160,diesel,blue,suv,True,True,True,False,True,False,True,94,BMW,diesel,blue
BMW,107688,140,diesel,white,suv,False,False,True,False,False,False,True,157,BMW,diesel,white
BMW,198384,135,diesel,black,suv,False,True,False,True,False,False,True,123,BMW,diesel,black
Nissan,55895,105,diesel,black,suv,False,False,False,False,False,False,False,123,Nissan,diesel,black
Mitsubishi,116244,160,diesel,black,suv,True,True,True,False,False,False,True,194,Mitsubishi,diesel,black
BMW,73307,140,diesel,black,suv,True,True,False,True,False,False,True,150,BMW,diesel,black
Nissan,84409,120,diesel,blue,suv,False,False,False,False,False,False,False,116,Nissan,diesel,blue
Nissan,51193,105,diesel,black,suv,False,True,False,False,False,False,True,125,Nissan,diesel,black
Mitsubishi,152658,180,diesel,black,suv,True,True,False,True,True,True,True,156,Mitsubishi,diesel,black
Subaru,114389,280,diesel,black,suv,True,True,False,True,True,False,True,194,Subaru,diesel,black
SEAT,66809,140,diesel,black,suv,True,True,False,True,True,False,True,175,SEAT,diesel,black
Mitsubishi,123610,210,diesel,black,suv,True,True,True,True,True,False,True,109,Mitsubishi,diesel,black
BMW,194430,120,diesel,grey,suv,True,True,True,True,True,False,True,126,BMW,diesel,grey
Mitsubishi,203928,210,diesel,blue,suv,True,True,True,True,True,True,True,124,Mitsubishi,diesel,blue
BMW,124267,100,diesel,silver,suv,False,True,False,False,False,False,True,119,BMW,diesel,silver
BMW,86425,190,diesel,silver,suv,False,True,False,False,False,False,True,145,BMW,diesel,silver
BMW,68579,140,diesel,brown,suv,False,False,False,False,False,False,False,154,BMW,diesel,brown
BMW,171858,120,diesel,grey,suv,False,True,False,True,False,False,True,122,BMW,diesel,grey
Mitsubishi,195580,155,diesel,grey,suv,True,True,False,True,True,False,True,148,Mitsubishi,diesel,grey
Nissan,172198,137,diesel,black,suv,True,True,False,False,True,False,True,117,Nissan,diesel,black
Nissan,71204,105,diesel,grey,suv,False,False,False,False,False,False,False,114,Nissan,diesel,grey
Suzuki,115569,280,diesel,grey,suv,True,True,False,True,False,True,True,187,others,diesel,grey
Nissan,167535,120,diesel,brown,suv,False,True,False,False,True,False,True,109,Nissan,diesel,brown
Nissan,127708,135,diesel,black,suv,True,True,True,True,True,True,True,143,Nissan,diesel,black
Mitsubishi,17004,155,diesel,grey,suv,True,True,False,True,True,False,True,208,Mitsubishi,diesel,grey
BMW,139324,135,diesel,brown,suv,True,True,False,True,True,False,True,143,BMW,diesel,brown
Nissan,151608,135,diesel,brown,suv,True,False,False,False,False,False,True,121,Nissan,diesel,brown
BMW,89187,120,diesel,grey,suv,True,True,False,True,False,False,True,132,BMW,diesel,grey
BMW,116979,135,diesel,silver,suv,True,True,False,True,False,True,True,127,BMW,diesel,silver
Nissan,203459,85,diesel,black,suv,False,False,False,False,False,True,True,105,Nissan,diesel,black
BMW,161348,120,diesel,black,suv,False,False,False,True,False,False,True,129,BMW,diesel,black
BMW,151354,100,diesel,black,suv,True,True,False,False,True,False,True,131,BMW,diesel,black
Nissan,167136,135,diesel,silver,suv,False,False,False,True,True,True,True,122,Nissan,diesel,silver
Mitsubishi,94806,180,diesel,blue,suv,True,True,False,True,True,False,True,160,Mitsubishi,diesel,blue
Nissan,114569,105,diesel,silver,suv,False,True,False,True,True,False,True,122,Nissan,diesel,silver
BMW,132491,170,petrol,black,suv,True,False,False,False,True,True,True,87,BMW,petrol,black
BMW,89085,135,diesel,black,suv,False,False,False,True,True,False,True,133,BMW,diesel,black
BMW,24175,135,diesel,beige,suv,True,True,False,True,True,False,True,150,BMW,diesel,beige
BMW,81401,135,diesel,black,suv,False,False,False,False,False,False,False,127,BMW,diesel,black
Mitsubishi,174776,155,diesel,grey,suv,True,True,False,True,False,False,True,139,Mitsubishi,diesel,grey
Nissan,208672,105,diesel,white,suv,False,False,False,False,False,False,True,107,Nissan,diesel,white
BMW,97338,140,diesel,black,suv,True,True,True,False,False,False,True,148,BMW,diesel,black
Nissan,78433,135,diesel,grey,suv,False,True,False,False,False,True,False,133,Nissan,diesel,grey
Subaru,130896,173,diesel,black,suv,True,True,True,False,True,False,True,161,Subaru,diesel,black
SEAT,25914,140,diesel,blue,suv,True,True,False,False,True,True,True,182,SEAT,diesel,blue
BMW,130530,135,diesel,blue,suv,False,True,False,False,False,False,True,135,BMW,diesel,blue
SEAT,92108,120,diesel,grey,suv,True,True,True,True,True,False,True,160,SEAT,diesel,grey
BMW,150447,100,diesel,grey,suv,True,True,False,False,False,False,True,123,BMW,diesel,grey
BMW,102037,120,diesel,red,suv,True,True,False,True,True,False,True,141,BMW,diesel,red
Mitsubishi,124418,230,diesel,grey,suv,True,True,True,True,True,False,True,189,Mitsubishi,diesel,grey
Nissan,252954,100,diesel,black,suv,False,True,True,True,False,False,True,101,Nissan,diesel,black
BMW,124547,155,diesel,silver,suv,True,True,False,True,True,False,True,148,BMW,diesel,silver
Nissan,70560,105,diesel,grey,suv,True,False,False,True,True,False,True,120,Nissan,diesel,grey
BMW,153059,140,diesel,red,suv,False,False,False,False,False,False,False,120,BMW,diesel,red
Mitsubishi,122691,180,diesel,white,suv,False,True,False,True,True,False,True,141,Mitsubishi,diesel,white
Mitsubishi,122640,155,diesel,grey,suv,False,True,True,True,True,False,True,124,Mitsubishi,diesel,grey
SEAT,58117,230,diesel,white,suv,True,True,False,False,True,True,True,169,SEAT,diesel,white
Subaru,81536,225,diesel,black,suv,True,True,False,True,True,False,True,174,Subaru,diesel,black
BMW,158991,135,diesel,grey,suv,True,True,False,True,True,True,True,142,BMW,diesel,grey
BMW,89713,120,diesel,silver,suv,True,True,False,True,True,False,True,130,BMW,diesel,silver
BMW,205837,100,diesel,black,suv,True,True,False,False,False,False,True,122,BMW,diesel,black
Mitsubishi,168160,160,diesel,grey,suv,True,True,False,True,True,False,True,175,Mitsubishi,diesel,grey
Mitsubishi,247315,155,diesel,black,suv,True,True,True,True,True,True,True,120,Mitsubishi,diesel,black
Nissan,130391,105,diesel,beige,suv,False,False,False,True,True,False,True,107,Nissan,diesel,beige
BMW,144804,135,diesel,black,suv,False,True,False,True,True,False,True,136,BMW,diesel,black
BMW,119034,135,diesel,silver,suv,False,False,False,False,False,False,True,120,BMW,diesel,silver
BMW,107254,135,diesel,brown,suv,True,True,False,True,True,False,True,128,BMW,diesel,brown
Mitsubishi,187080,173,diesel,silver,suv,True,True,True,True,True,False,True,105,Mitsubishi,diesel,silver
BMW,112769,120,diesel,grey,suv,True,True,False,True,True,True,True,133,BMW,diesel,grey
BMW,88181,135,diesel,silver,suv,False,True,False,True,True,False,True,135,BMW,diesel,silver
Nissan,179624,150,diesel,black,suv,False,False,False,False,False,False,True,107,Nissan,diesel,black
Nissan,177291,130,diesel,white,suv,False,False,False,False,False,False,True,104,Nissan,diesel,white
BMW,100860,135,diesel,white,suv,True,True,False,True,True,True,True,139,BMW,diesel,white
Nissan,73869,160,diesel,blue,suv,True,False,False,True,False,False,True,123,Nissan,diesel,blue
Mitsubishi,174947,190,diesel,grey,suv,True,True,True,True,True,True,True,185,Mitsubishi,diesel,grey
SEAT,121365,140,diesel,black,suv,True,True,False,True,True,False,True,177,SEAT,diesel,black
Mitsubishi,139170,225,diesel,blue,suv,True,True,True,True,False,True,True,166,Mitsubishi,diesel,blue
Mitsubishi,161716,210,diesel,grey,suv,True,True,False,True,True,False,True,109,Mitsubishi,diesel,grey
Mitsubishi,56148,190,diesel,blue,suv,True,True,False,True,True,True,True,208,Mitsubishi,diesel,blue
Mitsubishi,121142,190,diesel,blue,suv,True,True,True,True,True,True,True,187,Mitsubishi,diesel,blue
Mitsubishi,195997,155,diesel,grey,suv,True,True,False,True,True,False,True,148,Mitsubishi,diesel,grey
BMW,83305,135,diesel,silver,suv,False,True,True,True,True,False,True,138,BMW,diesel,silver
BMW,118380,100,diesel,brown,suv,False,True,False,False,False,False,True,110,BMW,diesel,brown
Nissan,132448,135,diesel,black,suv,False,True,False,False,False,True,True,123,Nissan,diesel,black
Nissan,72639,85,diesel,blue,suv,False,False,False,False,False,False,True,110,Nissan,diesel,blue
Nissan,87549,85,diesel,blue,suv,False,True,False,False,False,False,True,133,Nissan,diesel,blue
BMW,113654,135,diesel,white,suv,False,True,False,True,True,False,True,148,BMW,diesel,white
Mitsubishi,96239,190,diesel,grey,suv,True,True,False,True,True,True,True,200,Mitsubishi,diesel,grey
BMW,104793,135,diesel,white,suv,False,False,False,False,False,False,True,140,BMW,diesel,white
BMW,149604,135,diesel,grey,suv,False,False,False,False,False,False,False,120,BMW,diesel,grey
Mitsubishi,305854,173,diesel,grey,suv,True,True,True,True,True,False,True,114,Mitsubishi,diesel,grey
BMW,85657,135,diesel,black,suv,True,False,False,True,True,True,True,131,BMW,diesel,black
Mitsubishi,170156,155,diesel,black,suv,True,True,False,True,False,False,True,143,Mitsubishi,diesel,black
BMW,150961,135,diesel,grey,suv,False,False,False,False,False,False,False,120,BMW,diesel,grey
BMW,188713,190,diesel,silver,suv,True,True,True,True,True,True,True,152,BMW,diesel,silver
Nissan,165433,160,diesel,black,suv,False,True,False,True,False,False,True,135,Nissan,diesel,black
BMW,54612,135,diesel,black,suv,True,True,False,True,True,True,True,155,BMW,diesel,black
BMW,146109,120,diesel,grey,suv,True,True,False,True,True,True,True,143,BMW,diesel,grey
Nissan,88875,100,diesel,white,suv,True,True,False,False,False,False,True,115,Nissan,diesel,white
Nissan,58602,85,diesel,white,suv,False,True,False,False,False,False,True,115,Nissan,diesel,white
Mitsubishi,104096,190,diesel,black,suv,True,True,False,False,False,False,True,177,Mitsubishi,diesel,black
Mitsubishi,95433,160,diesel,brown,suv,True,True,False,True,True,False,True,182,Mitsubishi,diesel,brown
BMW,126506,135,diesel,white,suv,True,True,False,True,True,False,True,142,BMW,diesel,white
Toyota,29245,160,diesel,grey,suv,True,True,True,False,True,False,True,202,Toyota,diesel,grey
BMW,177996,135,diesel,black,suv,False,True,False,True,True,True,True,136,BMW,diesel,black
BMW,200052,135,diesel,black,suv,True,True,True,True,True,True,True,141,BMW,diesel,black
Mitsubishi,147248,225,diesel,grey,suv,True,True,True,True,True,True,True,156,Mitsubishi,diesel,grey
Mitsubishi,74305,190,diesel,black,suv,False,True,False,True,True,False,True,182,Mitsubishi,diesel,black
Nissan,75471,135,diesel,white,suv,False,False,False,False,False,False,True,115,Nissan,diesel,white
BMW,109347,135,diesel,black,suv,True,True,True,True,True,True,True,152,BMW,diesel,black
BMW,154266,135,diesel,black,suv,False,True,False,True,False,False,True,125,BMW,diesel,black
Nissan,116018,135,diesel,black,suv,False,False,False,False,True,False,True,123,Nissan,diesel,black
BMW,90119,135,diesel,black,suv,True,True,True,False,False,False,True,150,BMW,diesel,black
Nissan,88244,85,diesel,black,suv,False,True,False,False,False,False,True,100,Nissan,diesel,black
Nissan,116980,85,diesel,grey,suv,False,True,False,False,False,False,True,103,Nissan,diesel,grey
BMW,67373,110,diesel,grey,suv,False,True,False,False,False,False,True,109,BMW,diesel,grey
BMW,169495,110,diesel,black,suv,True,True,False,False,True,False,True,135,BMW,diesel,black
BMW,150971,100,diesel,white,suv,False,True,False,False,False,False,True,127,BMW,diesel,white
BMW,83814,140,diesel,black,suv,True,True,False,True,True,False,True,165,BMW,diesel,black
BMW,94261,135,diesel,red,suv,False,True,False,True,False,False,True,146,BMW,diesel,red
Nissan,96056,105,diesel,black,suv,False,False,False,False,False,False,True,126,Nissan,diesel,black
SEAT,39061,140,diesel,black,suv,True,True,False,True,False,False,True,193,SEAT,diesel,black
Nissan,136760,120,diesel,grey,suv,False,True,False,False,False,False,True,116,Nissan,diesel,grey
SEAT,56981,230,diesel,black,suv,True,True,True,True,False,True,True,218,SEAT,diesel,black
Nissan,133577,120,diesel,black,suv,True,True,True,False,True,False,True,97,Nissan,diesel,black
Mitsubishi,203537,190,diesel,black,suv,True,True,True,True,True,False,True,189,Mitsubishi,diesel,black
Mitsubishi,112145,190,diesel,white,suv,True,True,True,True,False,True,True,197,Mitsubishi,diesel,white
Mitsubishi,193480,155,diesel,black,suv,False,True,True,True,True,False,True,123,Mitsubishi,diesel,black
BMW,162691,140,diesel,grey,suv,True,True,False,True,False,False,True,127,BMW,diesel,grey
BMW,69362,135,diesel,grey,suv,True,True,False,True,True,True,True,154,BMW,diesel,grey
Mitsubishi,158203,210,diesel,black,suv,True,True,False,False,True,False,True,126,Mitsubishi,diesel,black
